A4 Sheet,Acrylic Color,Adapter,Adhesive,Adhesive Kit,Agarbatti Stand,Air Freshener,Air Pump,Air Purifier,Aluminium Foil,Apple Cutter,Apron,Art & Craft Game,Art Kit,Atta Chalan,Baking & Parchment Paper,Ball,Ball Pen,Balloons,Band,Banner,Basket Set,Bath Mug,Bath Towel,Bath Tub,Bathroom Mug,Batten,Battery,Bean Bag Cover,Bean Bag Refill,Beater,Bedside Runner,Beer Glass,Beer Mug,Belan,Bell,Bi-colour Pencils,Binder Clips,Blanket,Blender,Blowpen Kit,Bluetooth Headset,Board,Board Game,Body Patch,Boiler,Book,Bottle,Bottle Opener,Bottle Set,Bowl,Bowl Set,Briefs,Brush Pen,Brushes,Bucket,Bulb,Butter Dish,Cake Decoration Set,Calculator,Camphor / Kapur,Candle,Candle Set,Canister,Canister Set,Car Charger,Car Freshener,Car Polish,Car/Bike Shampoo,Card Game,Carpet,Casserole,Casserole Set,Celebration Kit,Chair Pad,Chakla,Chalk,Charger,Charging Cable,Chipser,Chopper,Chopping Board,Cling Wrap,Clip Set,Cloth Brush,Cloth Clips,Cloth Hanger,Cloth Rope,Cockroach Killer,Cockroach Repellent,Coffee Dripper,Coffee Maker,Coffee Mug,Colander,Colander Basket,Color Kit,Color Pen,Color Set,Color Tubes,Colour Pencils,Colour Set,Combo,Comforter,Compound,Container,Container Set,Cookware Set,Corkscrew,Correction Pen,Cover,Crayons,Cup & Saucer Set,Cup Set,Cushion Cover,Cushion Filler,Cutlery Holder,Cutter Chopper,Cylinder Trolley,Decorative LED Lights,Desktop Calculator,Dessert Bowl Set,Dhoop,Dhoop Cup,Diary,Dicer,Dinner Set,Dish,Disposable Bags,Disposable Bowl,Disposable Food Container,Disposable Fork,Disposable Glass,Disposable Plates,Disposable Spoon,Diya,Diya Baati,Diya Set,Dohar,Door Curtain,Doormat,Double Bedsheet Set,Drainer,Drawers Stand,Drawing Book,Drawing Pen,Drawing Pencils,Dry Iron,Dumbbells,Dustbin,Duster + Marker,Earphones,Edible bowl,Edible spoon,Electric Bat,Electric Chopper,Electric Kettle,Envelope,Eraser,Exam Pad,Extension Cable,Face Tissue,Face Towel Set,Fast Card,File,File Folder,Flash Drive,Flask,Floor Mat,Food Wrapping Paper,Fork Set,Fountain Pen,Fridge Bag,Fridge Basket,Frother,Fruit Basket,Fry Pan,Game,Ganesh Lakshmi Idol,Gangajal,Garbage Bag,Garment Steamer,Gas Lighter,Gas Stove,Gel Crayons,Gel Pen,Geometry Box,Ghee Pot,Gift Set,Gift Wrapping Paper,Glass,Glass Set,Glass lunch Box,Glitter Glue,Glitter Pen,Glue,Glue Drops,Glue Stick,Grater,Greeting Card,Grocery Bag,Gym Bag,Hand Blender,Hand Gloves,Hand Towel,Handi,Handkerchiefs,Hawan Samagri,Highlighter,Hooks,Ice Bucket,Ice Tong,Ice Tray,Ice Tray Set,Ice cream Scoop,Idli Cooker,Idli Stand,Immersion Rod,Incense Sticks / Agarbatti,Induction Cooktop,Insect Killer,Insulation Tape,Jar,Jar Candle,Jar Set,Journal,Jug,Juice Glass Set,Juicer,Kadai,Kettle,Kids Chair,Kids Study Table,Kit,Kitchen Basket,Kitchen Cloth,Kitchen Gloves,Kitchen Rack,Kitchen Scissors,Kitchen Set,Kitchen Tool Set,Kitchen Towel,Kitchen Towel Roll,Kitchen Trolley,Knife,Knife Set,Kumkum,LED Bulb,Ladle,Laptop Bag,Laptop Bed Table,Laptop Stand,Laundry Bag,Laundry Basket,Lemon Squeezer,Lifter,Lighter & Knife Set,Liners,Lint Roller,Lizard Repellent,Lock,Long Notebook,Lunch Bag,Lunch Box,Marker Set,Masala Box,Mask Chain,Mat,Matchbox,Mattress Protector,Mechanical Pencil,MicroSD Card,Microwave Bowl Set,Milk Mug,Mixer Grinder,Mixing Bowl,Mobile Holder,Modelling Clay Set,Modelling Dough,Moli Roll,Mortar & Pestle,Mosquito Bat,Mosquito Coil,Mosquito Killer,Mosquito Killer Machine,Mosquito Repellant Incense Sticks,Mosquito Repellent,Mosquito Repellent Cream,Mosquito Repellent Gel,Mosquito Repellent Patch,Mosquito Repellent Roll On,Mosquito Repellent Spray,Mould,Mould Set,Muffin Tray,Mug,Mug Set,Multi Utility Basket,Multipurpose Paper,Naphthalene Balls,Napkin Holder,Napkins,Net Cover,Notebook,Notebook Set,Notepad,Notes,Oil,Oil Dispenser,Oil Pastels,Okhli,Organizer,Page Markers,Paint Brush,Paint Colors,Painting Kit,Pan,Papad Jali,Paper Clips,Paper Cutter,Paper Gift Bag,Peeler,Peeler & Grater,Peg Measurer,Pen,Pen Holder,Pen Set,Pen Stand,Pencil,Pencil Box,Pencil Pouch,Pencils,Pens,Permanent Marker,Pickle Set,Pillow,Pizza Cutter,Plain Bucket,Planner,Plastic Crayons,Plate,Plate Set,Plate Stand,Playing Cards,Pocket Tissue,Poker Chips,Pooja Bell,Pooja Cloth,Pooja Kit,Pooja Oil,Poppers,Poster Color,Pot,Potato Masher,Power Bank,Prayer Mat,Pressure Cooker,Printed Bucket,Protective Set,Pudding Set,Pump,Punch,Punch Machine,Push Pins,Racket,Rat killer cake,Rechargeable Batteries,Refill,Repellent,Ribbon,Ribbon Roll,Rice Cleaner / Sieve,Rice Light,Roller Ball Pen,Roller Pen,Room Freshener,Room Heater,Rope,Roti Cover,Ruffpad,Salt & Pepper Shaker,Sandwich Maker,Sauce Pan,Scale,School Bag,Scientific Calculator,Scissors,Scoop,Screw Driver Kit,Scrub Pad,Sealant,Serving Bowl,Set,Sewing Kit,Shaker,Sharpener,Shoe Fix,Shoe Rack,Shot Glass,Silicone Brush,Silver Coin,Single Bedsheet Set,Sink Drainer,Sipper,Sketch Book,Sketch Pens,Skimmer Set,Slicer & Grater,Snack Set,Soap Case,Soap Case with Lid,Socks,Sofa Cover,Soft Toy,Soft Toy Cushion,Soup Set,Spatula,Spice Box,Spoon,Spoon Set,Spray,Squeezer,Stamp Pad,Stapler,Stapler Pin,Stationery Kit,Stationery Set,Steam Iron,Steamer,Sticky Notes,Stool,Strainer,Straw,Straws,Strips,Table Cover,Table Fan,Tadka Pan,Tape,Tawa,Tea Light Candles,Tea Spoon Set,Tennis Ball,Thermal Set,Thermowagon,Tissue,Toilet Roll,Tong/Pakad,Tool Kit,Toothpick,Tope,Tope Set,Torch,Travel Mug,Tray,Tray Set,Tumbler Set,Turner,Type C Cable,USB Cable,USB Charger,USB-A Cable,Umbrella,Utensil Basket,Vaccum Flask,Varnish,Vegetable Chopper,Wall Decor,Water Bottle,Water Camper,Water Color Cakes,Water Color Pencils,Water Color Tube,Wax Crayons,Weight Bands,Whisk,Whisky Glass Set,Wine Server,Wireless Mouse,Yoga Mat,Yoghurt Maker,Zip Lock Bag
0,0,2,14,1,1,97,0,0,33,3,0,0,1,0,3,0,20,0,14,0,0,31,1,1,2,0,44,0,0,0,0,0,3,4,1,0,0,4,8,0,0,0,2,0,2,0,4,16,12,1,11,0,0,0,44,0,0,0,0,10,5,0,0,1,0,4,0,0,1,0,2,5,0,0,5,0,2,4,1,0,19,1,28,18,36,12,21,24,1,0,0,5,12,0,0,0,1,0,0,0,0,0,0,2,8,6,0,0,1,0,0,11,0,0,22,0,4,5,0,0,28,1,0,2,2,0,0,9,5,14,13,64,26,0,9,0,0,0,1,2,0,0,3,0,0,0,0,10,1,0,0,0,3,0,0,0,2,0,5,42,0,0,0,0,0,1,0,9,16,0,4,0,0,1,2,0,0,1,127,0,135,0,0,12,0,0,1,0,1,19,3,0,0,9,3,6,34,0,0,0,0,1,1,0,3,3,0,8,3,1,4,0,1,0,1,0,38,0,1,2,1,2,3,0,1,0,3,0,5,0,0,0,0,48,8,0,73,0,21,20,55,1,0,22,0,15,17,0,0,0,1,10,1,2,6,1,1,0,2,5,4,1,1,1,2,1,22,0,0,0,0,20,0,0,0,1,2,0,0,0,2,17,38,1,22,1,1,0,1,2,1,0,0,19,0,18,2,8,4,89,0,13,0,0,0,2,8,0,2,0,2,0,0,0,0,7,0,2,0,190,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,9,0,1,1,0,0,0,1,6,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,48,0,2,0,0,0,0,0,1,0,0,37,0,3,5,1,0,0,0,0,0,0,0,2,0,0,0,10,0,0,3,0,1,0,24,0,4,0,1,0,0,5,0,4,55,3,13,0,6,0,1,1,0,0,8,12,104,3,3,0,0,0,1,11,2,0,0,0,0,0,3,49,35,1,6,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,5,1,9,0,0,0,0,0,0,6,0,0,0,1,0,13
0,0,1,11,1,0,32,0,0,14,2,0,0,1,0,2,0,3,1,4,1,0,14,1,0,1,0,13,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,2,0,1,0,2,8,6,2,4,0,0,0,33,0,0,0,0,6,1,0,0,1,0,1,0,0,0,0,1,3,0,0,2,0,1,2,0,0,17,3,19,7,13,14,7,7,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,1,9,3,0,1,0,0,0,7,0,0,16,0,1,2,0,0,7,0,0,4,1,0,0,2,1,3,4,16,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,4,13,0,0,0,0,0,0,0,1,12,0,1,0,0,0,1,0,0,0,51,0,46,0,0,6,0,0,1,1,1,2,3,0,0,1,2,1,22,0,1,0,0,1,1,0,0,0,0,8,0,2,3,2,1,0,1,0,15,0,1,2,0,1,4,0,0,0,5,0,0,0,0,0,1,29,2,0,31,1,8,10,22,0,22,0,0,6,3,0,0,0,2,5,1,1,3,0,0,1,0,1,4,0,0,1,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,15,0,6,2,0,0,0,0,0,0,0,14,0,6,2,4,0,38,0,4,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,2,0,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,26,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,7,1,2,0,0,0,0,2,0,3,30,2,10,0,1,1,0,0,0,0,2,5,48,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,16,1,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,6,0,5,0,0,0,0,0,0,5,0,0,0,0,0,10
0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,22,3,2,136,0,0,24,1,0,0,0,0,3,0,19,1,3,3,0,16,1,0,1,0,395,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,1,0,2,0,3,6,4,1,2,0,0,0,34,1,0,0,0,20,1,0,0,2,1,6,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,3,7,11,9,9,24,38,1,0,0,0,2,0,0,0,2,0,0,0,0,0,3,1,4,0,0,0,2,0,0,8,0,0,8,0,1,16,0,0,67,0,0,1,0,0,0,2,0,3,6,12,6,0,12,0,0,0,1,1,0,0,4,0,0,0,0,5,1,0,0,0,9,0,0,2,1,0,34,33,0,0,0,0,0,0,0,5,4,0,1,0,1,0,0,0,0,0,89,0,31,0,0,9,3,0,2,1,0,5,0,0,0,13,3,7,5,0,0,0,0,1,0,0,1,3,1,11,0,1,3,0,0,0,0,0,62,0,1,13,0,2,0,0,0,0,0,0,1,0,0,0,2,11,0,0,7,0,3,8,32,0,15,6,2,0,2,0,0,0,2,5,1,0,0,0,1,2,4,4,3,1,1,0,3,0,23,0,0,0,0,4,0,0,0,0,2,2,0,0,5,37,34,3,59,6,0,0,2,1,0,0,0,12,1,6,4,11,0,65,0,21,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,2,0,1,0,6,0,0,1,0,1,9,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,25,1,0,1,0,1,0,0,70,0,1,0,0,0,0,0,0,0,0,6,0,2,7,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,15,2,3,0,1,1,1,0,0,0,8,8,2,0,4,1,0,2,0,0,8,6,11,3,0,1,0,0,0,23,0,0,0,0,0,0,0,47,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4
0,0,1,1,0,1,17,0,0,6,3,0,0,0,0,3,0,1,0,1,1,0,2,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3,6,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,2,1,8,6,6,2,5,3,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,3,0,0,12,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,2,6,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,1,10,0,19,0,0,4,2,0,0,0,1,2,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,3,0,1,0,0,0,2,0,1,0,1,3,0,0,0,0,0,5,2,0,7,0,6,2,14,0,17,3,0,2,0,0,0,0,1,3,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,3,4,0,1,0,1,0,0,0,0,0,0,8,0,2,3,23,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,2,0,17,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,5,0,0,0,0,0,0,7,0,6,18,0,5,1,1,0,0,0,0,0,0,5,53,2,0,0,0,0,0,5,0,0,1,0,0,0,1,5,20,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,10,0,1,0,0,0,3
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,32,0,0,4,0,0,0,0,1,1,0,5,0,2,1,0,16,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,23,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,3,7,14,23,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,2,1,0,1,10,0,0,0,0,0,0,1,1,2,4,6,3,0,4,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,12,0,0,0,0,0,0,0,2,1,0,4,0,0,1,0,0,0,0,35,0,2,0,0,4,0,0,4,1,0,6,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,0,0,5,8,0,1,2,0,2,1,0,0,0,0,25,0,0,1,0,0,0,0,1,4,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,11,2,5,1,0,1,1,0,0,0,0,2,0,18,0,0,1,17,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,2,7,4,2,0,1,0,0,0,6,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3,0,8
2,0,2,8,2,0,111,0,0,12,0,1,0,0,0,0,0,8,0,7,0,0,36,2,0,1,0,26,0,0,0,2,1,1,1,0,0,0,1,2,0,0,0,4,0,2,0,2,4,10,0,4,0,0,0,63,0,0,0,0,9,4,0,0,1,1,6,0,0,1,0,0,0,1,0,0,0,3,2,0,0,2,1,16,25,38,69,37,16,0,0,0,5,9,0,0,0,2,0,0,0,0,0,1,3,8,0,0,0,3,0,0,9,0,0,21,0,3,5,0,0,26,0,0,2,1,0,0,4,2,2,3,11,8,0,6,0,0,0,2,1,2,0,3,0,0,0,0,11,0,0,0,0,1,0,1,0,1,0,7,40,0,0,0,0,0,1,0,4,3,0,7,0,0,0,0,0,0,1,69,0,12,0,0,13,0,0,0,3,1,7,2,0,0,4,5,5,2,0,0,0,0,2,2,0,4,2,3,22,0,0,5,0,1,0,0,0,19,0,0,6,0,1,2,0,0,0,2,0,0,1,0,0,4,28,2,0,12,0,2,14,38,0,10,5,0,5,3,0,0,0,25,0,0,1,2,0,1,0,1,2,5,2,0,0,0,1,8,0,0,0,0,10,0,0,0,0,0,0,0,0,1,10,27,0,15,2,0,1,0,1,1,0,0,12,1,161,5,4,5,46,0,11,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,7,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,1,0,1,5,2,0,0,2,0,0,0,0,0,0,2,1,0,0,2,1,0,7,0,0,1,0,1,0,0,61,0,0,0,1,1,0,0,0,0,0,5,0,1,18,1,0,0,0,0,0,0,1,1,0,2,1,5,0,0,1,0,0,0,38,1,6,0,0,0,0,2,0,0,12,2,1,0,3,1,0,2,0,0,5,21,22,3,0,0,0,0,1,11,0,0,0,0,0,0,1,43,5,2,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,9,0,0,0,0,0,0,2,2,0,0,1,1,11
0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
